stud_id,name,gender,age,height,weight,religion,nc_score,semester,major,minor,score1,score2,online_tutorial,graduated,salary
937137,"Manzanares, Valetty",Female,20,154,64.0,Other,2.79,1st,Political Science,Economics and Finance,,,0,0,
163486,"Stanley, Gage",Male,22,179,73.0,Other,1.17,3rd,Economics and Finance,Biology,63.0,66.0,1,0,
139092,"Rice, Brandon",Male,24,176,78.6,Other,1.75,1st,Biology,Economics and Finance,,,0,0,
136818,"Holland, Logan",Male,22,185,84.9,Catholic,3.16,1st,Mathematics and Statistics,Economics and Finance,,,0,0,
299659,"Busak, Curtis",Male,19,190,84.3,Protestant,3.89,6th,Political Science,Economics and Finance,54.0,52.0,1,1,39725.7
190126,"Acosta, Elizabeth",Female,20,181,78.2,Catholic,3.58,4th,Political Science,Environmental Sciences,54.0,57.0,1,0,
291883,"Kimble, Savannah",Female,35,163,67.8,Other,1.57,4th,Biology,Economics and Finance,77.0,76.0,0,0,
937655,"Frazier, Tawnie",Female,38,162,65.5,Protestant,1.51,3rd,Environmental Sciences,Biology,76.0,74.0,0,0,
409443,"Montelongo Declay, Kevin",Male,20,185,90.3,Protestant,1.08,2nd,Political Science,Mathematics and Statistics,,,0,0,
951607,"Davis, Devin",Male,21,192,92.8,Orthodox,2.26,2nd,Political Science,Social Sciences,,,0,0,
813787,"Kafati, Zeavennia",Female,19,168,76.4,Muslim,3.76,3rd,Political Science,Mathematics and Statistics,50.0,54.0,1,0,
141920,"Stults, Katherin",Female,24,160,68.0,Protestant,1.46,2nd,Biology,Environmental Sciences,,,0,0,
226505,"Nawaz, Praveen",Male,24,177,76.9,Protestant,1.43,2nd,Mathematics and Statistics,Political Science,,,0,0,
929659,"Berg, Devon",Male,21,181,80.1,Protestant,1.63,1st,Biology,Social Sciences,,,0,0,
982545,"Wada, Jonathan",Male,21,180,78.1,Catholic,3.35,3rd,Mathematics and Statistics,Social Sciences,89.0,91.0,1,0,
908728,"Conklin, Marcus",Male,21,179,81.3,Catholic,3.0,5th,Mathematics and Statistics,Biology,89.0,88.0,0,1,45141.11
441829,"Sundling, Carmen",Female,20,171,69.4,Other,1.66,2nd,Social Sciences,Biology,,,0,0,
325737,"Riley-King, Christopher",Male,20,182,78.3,Protestant,2.79,3rd,Mathematics and Statistics,Biology,89.0,92.0,0,0,
903420,"Josiah, Brandon",Male,21,180,78.1,Other,1.89,6th,Mathematics and Statistics,Political Science,92.0,93.0,0,1,30854.42
482355,"Baltierrez, Ebony",Female,18,160,61.4,Catholic,2.04,4th,Mathematics and Statistics,Economics and Finance,89.0,92.0,1,1,40964.11
641704,"Ishikawa, Brandon",Male,22,177,74.8,Catholic,1.49,4th,Social Sciences,Biology,48.0,46.0,1,1,37976.07
114018,"Ewings, Saul",Male,23,167,69.9,Muslim,3.96,1st,Biology,Social Sciences,,,0,0,
729855,"Holloway, Joseph",Male,22,172,76.6,Orthodox,2.89,6th,Social Sciences,Economics and Finance,40.0,48.0,0,0,
156708,"Griffin, Elijah",Male,19,192,93.8,Other,2.91,5th,Environmental Sciences,Economics and Finance,79.0,69.0,0,1,42928.94
880651,"Gonzales, Mebrat",Female,22,153,65.6,Protestant,1.34,5th,Biology,Social Sciences,79.0,84.0,0,0,
722471,"Sasaki, Layth",Male,21,178,75.8,Protestant,2.44,2nd,Environmental Sciences,Social Sciences,,,0,0,
949961,"Mejia, Chelsea",Female,21,157,61.8,Catholic,3.41,4th,Political Science,Economics and Finance,58.0,50.0,0,0,
335840,"Cornish, Chandler",Female,21,150,58.9,Protestant,3.83,4th,Biology,Mathematics and Statistics,77.0,72.0,0,1,46858.67
861291,"Valdez Ramirez, Brenda",Female,19,169,70.0,Catholic,1.03,2nd,Social Sciences,Environmental Sciences,,,0,0,
883094,"Mahoney, Sarah",Female,20,156,62.7,Other,1.59,4th,Economics and Finance,Social Sciences,68.0,66.0,0,0,
688827,"Sanchez, Adriana",Female,24,163,67.1,Catholic,3.56,1st,Social Sciences,Economics and Finance,,,0,0,
653324,"Dineen, Elijah",Male,22,168,70.7,Catholic,2.09,3rd,Social Sciences,Mathematics and Statistics,42.0,38.0,0,0,
149335,"Gilmartin, Chaerin",Female,56,164,69.1,Catholic,1.8,4th,Environmental Sciences,Political Science,74.0,70.0,1,1,34279.02
716746,"Parson, Christopher",Male,19,193,95.2,Muslim,2.94,6th,Environmental Sciences,Mathematics and Statistics,73.0,75.0,1,1,31931.74
958701,"Brown, Nicholas",Male,22,168,71.9,Other,1.56,3rd,Mathematics and Statistics,Environmental Sciences,88.0,89.0,0,0,
471295,"Perry, Malinda",Female,19,163,64.7,Catholic,1.87,1st,Social Sciences,Political Science,,,0,0,
528377,"Gonzalez Morales, Christopher",Male,18,173,73.3,Catholic,3.94,1st,Mathematics and Statistics,Economics and Finance,,,0,0,
145800,"Martinez, Taylor",Female,24,169,74.3,Catholic,2.0,2nd,Environmental Sciences,Mathematics and Statistics,,,0,0,
465492,"Phu, Nathan",Male,21,188,86.8,Protestant,2.87,1st,Mathematics and Statistics,Economics and Finance,,,0,0,
794646,"Lund, Tre",Male,20,176,76.5,Other,2.32,6th,Mathematics and Statistics,Political Science,86.0,88.0,1,0,
870975,"Rodriguez, Monica",Female,19,163,71.7,Other,2.91,4th,Biology,Mathematics and Statistics,75.0,68.0,0,0,
584494,"Sy, Derrick",Male,23,183,81.8,Protestant,2.17,6th,Economics and Finance,Social Sciences,75.0,71.0,0,1,58533.5
431217,"Morgan, Atraidies",Male,47,175,73.3,Catholic,2.16,5th,Economics and Finance,Social Sciences,57.0,67.0,0,1,58316.01
471621,"Carrejo, Chante",Female,19,170,68.4,Protestant,2.16,6th,Political Science,Biology,50.0,61.0,1,0,
210741,"Gonzales, Deandranay",Female,20,156,65.3,Other,1.43,5th,Political Science,Mathematics and Statistics,63.0,56.0,1,1,34686.49
675719,"Bush, Jesus",Male,21,180,76.6,Other,3.94,4th,Environmental Sciences,Economics and Finance,69.0,74.0,1,0,
831413,"Onexayvieng, James",Male,26,187,80.8,Protestant,1.3,2nd,Environmental Sciences,Mathematics and Statistics,,,0,0,
887852,"Cha, Isaiah",Male,19,176,75.3,Protestant,3.0,4th,Mathematics and Statistics,Biology,87.0,82.0,0,0,
763063,"Kimble, Alex",Male,20,184,78.9,Protestant,2.76,2nd,Environmental Sciences,Biology,,,0,0,
218899,"Delgadillo, Morgan",Female,23,163,66.7,Other,2.74,2nd,Biology,Economics and Finance,,,0,0,
471394,"Dodson, Brendan",Male,24,169,66.9,Muslim,2.56,3rd,Biology,Environmental Sciences,77.0,74.0,0,0,
964534,"Dorji, Johnathan",Male,21,188,83.6,Catholic,3.45,2nd,Biology,Environmental Sciences,,,0,0,
117780,"Romero, Tayla",Female,22,171,70.9,Other,3.0,>6th,Biology,Economics and Finance,76.0,82.0,1,1,38655.83
115897,"Fells, Ryan",Male,25,178,81.3,Protestant,1.37,3rd,Biology,Social Sciences,79.0,78.0,0,0,
785501,"Sanchez, Jasmine",Female,19,166,67.7,Catholic,1.11,2nd,Biology,Mathematics and Statistics,,,0,0,
650356,"Bufford, Caleb",Male,22,174,71.4,Protestant,2.76,4th,Economics and Finance,Social Sciences,63.0,65.0,1,0,
251663,"Le, William",Male,19,183,81.8,Other,3.62,1st,Political Science,Economics and Finance,,,0,0,
746550,"Hendrix, Adam",Male,20,184,83.5,Catholic,1.03,4th,Economics and Finance,Biology,67.0,72.0,1,1,53988.03
786487,"Simpson-Brown, Micah",Male,21,181,80.5,Protestant,3.4,6th,Mathematics and Statistics,Social Sciences,88.0,88.0,1,1,56147.73
929538,"Brown, Dominic",Male,22,190,90.5,Other,1.38,1st,Political Science,Economics and Finance,,,0,0,
480857,"Cha, Erik",Male,26,179,78.9,Other,1.17,3rd,Economics and Finance,Environmental Sciences,70.0,69.0,1,0,
940050,"Palacios, Shantel",Female,23,156,58.7,Catholic,2.48,1st,Political Science,Economics and Finance,,,0,0,
547467,"Salazar, Nicole",Female,23,175,74.8,Other,1.38,3rd,Political Science,Biology,58.0,61.0,1,0,
365082,"Gutierrez, Adam",Male,31,174,73.8,Protestant,2.77,1st,Political Science,Mathematics and Statistics,,,0,0,
387283,"Griego, Jocelyn",Female,22,166,72.6,Orthodox,3.24,4th,Mathematics and Statistics,Biology,86.0,91.0,1,0,
125869,"Patrick, Alondra",Female,23,166,69.6,Catholic,1.71,3rd,Environmental Sciences,Mathematics and Statistics,66.0,75.0,0,0,
348469,"Buasri, Montarius",Male,33,175,78.3,Catholic,3.29,6th,Environmental Sciences,Biology,74.0,71.0,1,0,
308916,"Durham, Moises",Male,21,177,75.8,Other,1.29,5th,Economics and Finance,Biology,68.0,61.0,1,1,50001.27
708072,"Ealey, Dennis",Male,24,173,72.1,Other,1.32,1st,Economics and Finance,Social Sciences,,,0,0,
810887,"Wood, Claire",Female,20,164,65.9,Other,1.12,1st,Social Sciences,Political Science,,,0,0,
171584,"Socarro, Milan",Female,21,178,73.1,Other,3.15,3rd,Social Sciences,Biology,40.0,48.0,1,0,
181221,"Aslami, Joseph Louis",Male,20,180,77.6,Catholic,1.61,5th,Environmental Sciences,Mathematics and Statistics,65.0,69.0,1,1,41006.02
521379,"Fitzsimmons, Evan",Male,19,188,87.2,Other,1.01,1st,Environmental Sciences,Biology,,,0,0,
765447,"Zapata, Sae",Female,20,170,77.7,Catholic,3.46,3rd,Biology,Mathematics and Statistics,78.0,76.0,1,0,
198205,"Silvera, Estephania",Female,24,156,56.7,Catholic,1.79,2nd,Social Sciences,Political Science,,,0,0,
864771,"Sandoval, Jeanne Marie",Female,19,177,77.9,Orthodox,1.04,1st,Biology,Political Science,,,0,0,
783404,"Shah, Jordan",Male,21,196,94.1,Catholic,1.82,3rd,Biology,Economics and Finance,83.0,79.0,0,0,
454710,"Poloa, Daniel",Male,22,185,87.2,Catholic,2.86,6th,Social Sciences,Biology,51.0,43.0,1,0,
307179,"Porter, Blaine",Male,20,173,74.7,Catholic,1.52,1st,Economics and Finance,Biology,,,0,0,
718546,"Stanek, Alexandria",Female,20,158,66.0,Catholic,2.56,1st,Economics and Finance,Environmental Sciences,,,0,0,
173188,"Williams, Noah",Male,23,184,80.8,Orthodox,3.47,3rd,Environmental Sciences,Biology,76.0,67.0,0,0,
584665,"Barner, Ashley",Female,18,162,66.4,Other,1.17,1st,Political Science,Environmental Sciences,,,0,0,
838932,"Coward, Christian",Male,20,193,89.5,Catholic,1.07,1st,Biology,Environmental Sciences,,,0,0,
178868,"Nguyen, Jacob",Male,24,190,96.5,Other,1.41,3rd,Mathematics and Statistics,Economics and Finance,87.0,86.0,0,0,
740178,"Morton, Stacey",Female,22,146,62.3,Other,1.91,2nd,Environmental Sciences,Social Sciences,,,0,0,
370657,"Zavala-Celaya, Darian",Female,21,177,78.7,Protestant,3.95,3rd,Biology,Political Science,74.0,82.0,1,0,
678169,"Barnes, Reed",Female,22,161,65.7,Orthodox,2.04,>6th,Social Sciences,Environmental Sciences,40.0,44.0,1,1,27455.66
403145,"De La Torre Perez, Christine",Female,23,172,71.6,Catholic,1.0,5th,Biology,Mathematics and Statistics,78.0,82.0,1,1,44975.09
537342,"Bandreddi, Ezana",Male,22,179,78.1,Protestant,3.57,6th,Environmental Sciences,Biology,82.0,72.0,1,1,48129.28
449189,"Horton, Jessica",Female,23,174,74.3,Other,1.28,2nd,Mathematics and Statistics,Environmental Sciences,,,0,0,
526722,"Delgado, Kimberly",Female,21,164,67.7,Other,2.48,1st,Mathematics and Statistics,Environmental Sciences,,,0,0,
287764,"Johnson, Facundo",Male,20,179,79.0,Catholic,1.08,4th,Biology,Political Science,77.0,84.0,1,0,
419922,"Fujinami, De Andre",Male,25,182,75.1,Catholic,2.1,5th,Mathematics and Statistics,Political Science,91.0,91.0,1,0,
820404,"Logan, Michael",Male,19,166,72.8,Protestant,2.35,2nd,Mathematics and Statistics,Environmental Sciences,,,0,0,
141917,"West, Christopher",Male,47,187,84.2,Protestant,2.04,5th,Political Science,Social Sciences,64.0,49.0,1,1,57480.48
158718,"Naylor, Jeffrey",Male,24,191,91.6,Protestant,3.59,2nd,Economics and Finance,Mathematics and Statistics,,,0,0,
208944,"Smith, David",Male,19,176,79.3,Other,1.09,1st,Economics and Finance,Social Sciences,,,0,0,
478244,"Duffield, Miranda",Female,22,161,64.4,Protestant,1.26,4th,Political Science,Environmental Sciences,53.0,55.0,0,1,47416.06
206439,"York, John",Male,22,184,86.6,Catholic,1.04,4th,Economics and Finance,Political Science,66.0,70.0,1,0,
846308,"Frazier, Consuello",Female,23,157,59.4,Protestant,3.55,1st,Environmental Sciences,Economics and Finance,,,0,0,
482752,"Thibou, Lakota",Female,21,169,68.3,Protestant,2.59,2nd,Biology,Mathematics and Statistics,,,0,0,
329406,"Lee, Gregory",Male,20,178,74.4,Other,1.16,3rd,Biology,Political Science,82.0,84.0,1,0,
848785,"Fleshman, Lee",Female,19,155,62.7,Catholic,2.82,4th,Political Science,Biology,54.0,49.0,0,1,42235.57
810785,"Lopez, Cynthia",Female,21,152,60.2,Protestant,2.76,2nd,Biology,Environmental Sciences,,,0,0,
510762,"Appling, Jasmin",Female,37,163,65.7,Orthodox,2.41,2nd,Political Science,Social Sciences,,,0,0,
427481,"Truong, Dion",Male,26,176,73.8,Protestant,1.54,3rd,Social Sciences,Biology,45.0,42.0,1,0,
576742,"Nguyen, Hubert",Male,21,183,76.0,Catholic,1.6,2nd,Mathematics and Statistics,Environmental Sciences,,,0,0,
114858,"Malone, Etirza",Female,54,171,70.8,Other,2.09,2nd,Biology,Social Sciences,,,0,0,
894399,"Torrey, Brian",Male,25,179,77.8,Other,2.78,3rd,Mathematics and Statistics,Social Sciences,89.0,92.0,1,0,
250771,"Harlan, Ashley",Female,21,169,67.7,Catholic,2.38,5th,Environmental Sciences,Social Sciences,76.0,64.0,1,1,33901.36
314391,"Phan, Dazhean",Male,26,178,76.1,Other,1.32,4th,Environmental Sciences,Biology,69.0,70.0,0,1,46452.67
303490,"Outhouse, Ishi",Male,18,175,76.1,Catholic,1.86,6th,Mathematics and Statistics,Social Sciences,92.0,90.0,1,1,69521.14
733585,"Sibley, Janel",Female,19,173,72.0,Other,1.23,2nd,Political Science,Mathematics and Statistics,,,0,0,
903883,"Miranda, Shadizja",Female,20,174,73.6,Muslim,2.55,2nd,Environmental Sciences,Mathematics and Statistics,,,0,0,
968628,"Matthews, Joe",Male,22,174,73.9,Protestant,3.39,2nd,Environmental Sciences,Political Science,,,0,0,
131297,"Mao, Tayone",Male,20,164,63.3,Muslim,2.3,1st,Environmental Sciences,Mathematics and Statistics,,,0,0,
619460,"Lawrence, David",Male,19,172,68.4,Protestant,1.02,4th,Economics and Finance,Political Science,70.0,58.0,0,0,
754989,"Sifuentes, Kieu",Female,25,170,70.9,Catholic,2.7,4th,Political Science,Social Sciences,58.0,64.0,1,0,
710031,"Davila, Yingying",Female,21,170,70.7,Catholic,1.64,1st,Political Science,Social Sciences,,,0,0,
689548,"Gonzales, Tuyet",Female,19,160,62.5,Other,1.28,3rd,Environmental Sciences,Economics and Finance,69.0,71.0,1,0,
550241,"Suda, Cory",Male,19,174,69.2,Other,1.79,4th,Mathematics and Statistics,Environmental Sciences,91.0,83.0,0,1,60085.76
609939,"Enterline, Sarah",Female,21,172,74.1,Protestant,1.92,1st,Political Science,Environmental Sciences,,,0,0,
604062,"Frazier, Nickolas",Male,21,175,72.3,Protestant,3.92,1st,Biology,Social Sciences,,,0,0,
950140,"Perry, Jasmine",Female,21,166,71.4,Other,1.48,1st,Biology,Mathematics and Statistics,,,0,0,
938711,"Patel, Andrew",Male,23,180,82.8,Protestant,2.97,6th,Mathematics and Statistics,Political Science,92.0,87.0,0,1,54441.25
144685,"Miller, Lorena",Female,20,165,71.8,Other,1.87,1st,Political Science,Mathematics and Statistics,,,0,0,
409931,"Segovia, Susan",Female,21,170,71.5,Protestant,1.68,1st,Biology,Economics and Finance,,,0,0,
584436,"Littleman, Devon",Male,19,174,73.6,Other,1.07,3rd,Mathematics and Statistics,Economics and Finance,81.0,92.0,1,0,
370130,"Najera, Tuyet",Female,20,162,69.1,Protestant,3.3,1st,Environmental Sciences,Mathematics and Statistics,,,0,0,
325636,"Hawley, Jessica",Female,22,145,58.2,Other,2.26,>6th,Environmental Sciences,Biology,60.0,77.0,1,1,30972.76
147082,"Kanayama, Noah",Male,23,175,73.9,Catholic,1.87,5th,Biology,Social Sciences,80.0,79.0,0,1,59798.42
339320,"Duvall Nguyen, Da'Quan",Male,40,181,83.2,Other,1.68,2nd,Environmental Sciences,Political Science,,,0,0,
681834,"Brandt, Stephanie",Female,30,159,57.2,Catholic,3.26,2nd,Political Science,Biology,,,0,0,
644945,"Perez, David",Male,22,170,67.9,Catholic,1.6,3rd,Biology,Political Science,85.0,85.0,1,0,
820114,"Llerenas, Alexis",Female,22,169,67.7,Protestant,1.35,2nd,Biology,Mathematics and Statistics,,,0,0,
599735,"Vang, Aphined",Male,22,172,71.7,Protestant,3.05,4th,Environmental Sciences,Political Science,76.0,70.0,1,0,
336421,"Polson, Jason",Male,20,183,85.7,Other,1.91,4th,Mathematics and Statistics,Political Science,89.0,87.0,0,1,40151.72
385335,"Acherkan, Chantel",Female,24,171,71.2,Other,1.24,6th,Political Science,Mathematics and Statistics,53.0,49.0,1,1,28017.87
237477,"Ruvalcaba, Halle",Female,18,157,59.8,Catholic,1.98,4th,Political Science,Biology,60.0,54.0,1,1,45141.81
381415,"Trujillo, Danait",Female,20,159,65.9,Other,3.29,2nd,Social Sciences,Biology,,,0,0,
624768,"Bowman, Nathaniel",Male,18,183,79.6,Protestant,3.48,2nd,Mathematics and Statistics,Biology,,,0,0,
503783,"Poledor, Kaylyn",Female,20,177,74.4,Other,3.71,>6th,Social Sciences,Mathematics and Statistics,45.0,45.0,1,1,21453.99
214126,"Neal, Cole",Male,24,188,88.6,Catholic,1.94,2nd,Political Science,Biology,,,0,0,
852025,"Lucero, Haile",Female,23,169,73.7,Catholic,1.18,2nd,Mathematics and Statistics,Social Sciences,,,0,0,
759080,"Buckendorf, Ariana",Female,20,170,70.7,Protestant,1.95,6th,Economics and Finance,Biology,67.0,65.0,0,1,43064.47
343231,"Vega, Alice",Female,21,172,72.6,Other,1.26,2nd,Political Science,Economics and Finance,,,0,0,
292619,"Le, Deondre",Male,23,192,96.6,Catholic,2.48,6th,Environmental Sciences,Political Science,74.0,81.0,1,1,37135.93
315147,"Sparn, Idaly",Female,20,174,71.8,Catholic,3.88,5th,Environmental Sciences,Biology,69.0,80.0,1,1,29393.6
666519,"Venegas, Autumn",Female,22,152,58.9,Orthodox,2.26,5th,Biology,Political Science,72.0,83.0,1,1,53632.22
365951,"Karki, An Yang",Male,22,169,65.9,Other,2.96,6th,Environmental Sciences,Biology,71.0,79.0,1,0,
468570,"Holguin, Destinee",Female,22,173,68.8,Other,3.01,1st,Environmental Sciences,Biology,,,0,0,
560789,"Vasquez, Elizabeth",Female,22,172,75.8,Catholic,2.47,3rd,Biology,Mathematics and Statistics,80.0,81.0,1,0,
163423,"Shrestha, Lawrence",Male,22,181,81.1,Protestant,1.29,4th,Social Sciences,Mathematics and Statistics,52.0,50.0,1,0,
303642,"Tidwell, Erin",Female,20,156,58.2,Catholic,2.02,6th,Economics and Finance,Mathematics and Statistics,67.0,65.0,0,1,42755.32
640122,"Day, Andrea",Female,22,174,74.7,Orthodox,2.02,4th,Economics and Finance,Social Sciences,69.0,54.0,0,0,
423907,"Leon, Breanna",Female,20,170,72.7,Catholic,2.83,1st,Social Sciences,Political Science,,,0,0,
112092,"Solorzano, Ian",Male,19,177,73.5,Other,2.49,5th,Mathematics and Statistics,Social Sciences,86.0,91.0,1,0,
835240,"Briseno, Coleman",Male,21,176,75.9,Muslim,2.49,3rd,Environmental Sciences,Social Sciences,70.0,78.0,1,0,
778666,"Aguilar, Jennifer",Female,20,155,58.0,Catholic,3.21,1st,Political Science,Environmental Sciences,,,0,0,
749754,"Carreon, Ashley",Female,21,182,83.4,Muslim,1.39,3rd,Political Science,Mathematics and Statistics,61.0,52.0,0,0,
346619,"Tran, Andy",Male,23,190,87.6,Catholic,2.73,5th,Economics and Finance,Social Sciences,70.0,70.0,1,1,49528.29
199634,"Little, Ryan",Male,19,170,70.6,Other,2.79,2nd,Social Sciences,Biology,,,0,0,
912818,"Rael, Jacinda",Female,20,154,58.1,Other,1.26,2nd,Environmental Sciences,Economics and Finance,,,0,0,
381240,"Harris, William",Male,20,166,67.9,Protestant,3.57,4th,Environmental Sciences,Biology,69.0,70.0,1,0,
348515,"Wright, Kelby",Female,25,166,64.1,Other,2.05,4th,Political Science,Social Sciences,49.0,58.0,1,0,
198637,"Mack-Lynch, Robert",Male,22,163,66.1,Catholic,1.28,3rd,Environmental Sciences,Economics and Finance,69.0,75.0,0,0,
777279,"Broker, Dezant",Male,21,184,79.0,Catholic,1.79,5th,Environmental Sciences,Mathematics and Statistics,80.0,74.0,1,1,36960.8
885599,"Trujillo, Christina",Female,22,177,80.3,Protestant,1.22,2nd,Political Science,Social Sciences,,,0,0,
686368,"Gupta, Malcolm",Male,19,185,83.1,Catholic,1.55,2nd,Economics and Finance,Environmental Sciences,,,0,0,
787084,"Strange, Akira",Female,20,177,75.1,Other,1.54,1st,Political Science,Biology,,,0,0,
120107,"Rowles, Elias",Male,21,182,80.2,Other,2.1,>6th,Social Sciences,Economics and Finance,48.0,43.0,1,1,38815.95
492028,"Ulibarri, Alisha",Female,20,162,64.9,Other,1.68,3rd,Mathematics and Statistics,Political Science,88.0,91.0,1,0,
522197,"Van Tress, Abril",Female,33,165,67.1,Catholic,2.26,5th,Biology,Political Science,78.0,75.0,1,0,
577738,"Tran, Turmon",Male,28,183,80.2,Protestant,2.42,1st,Mathematics and Statistics,Political Science,,,0,0,
852147,"Gonzales, Quarmarius",Male,54,174,69.6,Other,1.45,2nd,Mathematics and Statistics,Political Science,,,0,0,
912876,"Toliver, Kara",Female,22,161,68.1,Catholic,1.09,2nd,Environmental Sciences,Mathematics and Statistics,,,0,0,
579574,"Gutierrez, Jacqueline",Female,21,158,66.4,Other,3.14,1st,Biology,Social Sciences,,,0,0,
385899,"Thompson, Elena",Female,20,148,58.7,Other,2.08,>6th,Political Science,Social Sciences,63.0,64.0,0,1,31898.85
837212,"Guthals, Madison",Female,21,157,64.7,Other,2.45,3rd,Political Science,Biology,53.0,47.0,0,0,
383289,"David, Camren",Male,22,189,88.9,Catholic,3.02,2nd,Biology,Political Science,,,0,0,
181939,"Tran, Brandon",Male,23,174,77.2,Protestant,2.02,1st,Political Science,Economics and Finance,,,0,0,
302218,"Garcia, Vy",Female,21,164,64.4,Muslim,1.55,3rd,Environmental Sciences,Mathematics and Statistics,73.0,75.0,0,0,
708577,"Smith, Tattiana",Female,23,159,62.6,Protestant,2.48,3rd,Mathematics and Statistics,Political Science,85.0,91.0,1,0,
